Estudi,Curs acadèmic,Id Anonim,Sexe,Nombre Abandonaments Universitat,Nombre Abandonaments Universitat Reals,Nombre Abandonaments Universitat Reals criteri 1 any,Nombre Abandonaments Universitat Reals 1r any criteri 1 any
Graduat en Enginyeria Informàtica,2022/23,B3633FB8811CA64827DE099203663841,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2022/23,D792610964FC370E813E07A0DDC62D34,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2022/23,1212FA3EEAE8EDC950377EA699C1BFB8,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2022/23,C872F3A2402A4077C19BBC77325A8D80,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2022/23,18495854278D8980B8D05DD80D24A70A,Dona,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2022/23,AF9549DAAECB3B8A29E50FDABA69FD70,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2022/23,0DB470EE8F1247434CFCFD84EEBA5C09,Dona,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2022/23,BD2AD876249984CC9576A266C41C8955,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2022/23,ECDAED855F42D010A52421BA62A1E4A3,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2022/23,BA8082A823D95AB58822C080F06B7597,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2022/23,93F61F553E31C12894DF868540C780AD,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2022/23,B9CC58724EBDE544DEF58ACC429D9B2F,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2022/23,957C4F4E73D60AEFE555D51079633A04,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2022/23,883C5516C75D9288CFD4C03A38F82939,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2022/23,D054324F4CC1DC218BAFD2CE7B57678F,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2022/23,5898E4E9795C7045BD0A068E8A3321BD,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2022/23,D4016631FDFF46999F820CCDF2D52EC0,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2022/23,5615F8C7625C2DCA129401702B607138,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2022/23,146C7BB660376C5848219F50BA27EC16,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2022/23,9A9387C2CEA7154AFCF3112E9A8316B4,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2022/23,4A768EF30ADA6A7BE853E0FFD5071082,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2022/23,AE09061DAFCCC8CE15C656F0BF69D1B1,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2022/23,8FAF62D441AD112CE48FC90EA4476AC3,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2022/23,DB3C74A1888EBDAE3EB75057D9964AFF,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2022/23,24C3677CF1B628491A99AC1867CA001C,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2022/23,23B26E1474D4C33E85BCE1017D8113EE,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2022/23,7C3CF8F20AE2F85E3B33F7E1931CD73A,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2022/23,6B3EAAA5B1EC4D4694751F931CD8FAFE,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2022/23,EA6B5697D3C213A11378EC77809F1FE4,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2022/23,5570280CD3E392C38BDA8C7E90641F00,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2022/23,E20D4F4714F46CD592069B4961BD1899,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2022/23,555446273A6BDD4027DE24B407E211DC,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2022/23,C6DDAE0FC4EE3CCE0A2E90794EB20F15,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2022/23,19DB4F80DD8AEF90F0750548D3EC99CA,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2022/23,603E4569A994C04EF1110A6083F88750,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2022/23,38A165B7FB72A117E4C7FD6A07F446DD,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2022/23,598FB02208C2CDD397D364A83F58EAA7,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2022/23,EBC456443BF673363BE687FE112E3320,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2022/23,C8069C84DC26680D6814BC48513D7FBD,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2022/23,F18405F6F265C6736A7073DBD8B94CE4,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2022/23,F4AF62165B569C5031BBBC2463A7E278,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2022/23,9296B38FE6893BC3EE58B89672F66BC3,Dona,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2022/23,9F8CF0E56ECA65E40D8CF76D0CC84878,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2022/23,86D6AC415EAC5F2285769353FF3C1CFE,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2022/23,179B762E927300F8B424EADE54AED2E7,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2022/23,C2BF75319929C783196FD8F4EBB10182,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2022/23,F90B24A70C0A8C364B1C2F5528417D2D,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2022/23,2AAC538358D3113AD508C7A3CAC472A7,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2022/23,2E50BBE592E67E91306EECE00B7B980A,Dona,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2022/23,EB6E66B81787F6ABB611DDFBEF09C00C,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2022/23,31CFBBC636BC7C3485E06C1E5E990215,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2022/23,A7AFD1433C75EE39EC36AFF2E1426335,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2022/23,765BC07A12D7D9B912035D0698868351,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2022/23,CFBA2FB9186B78C04EB3B7BC4318E902,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2022/23,7D27E384361D6DA696D9231C3A5AA4DE,Dona,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2022/23,5B86810A476B9683E8AC592BA1945DEA,Dona,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2022/23,8067A1726EFB32A4C63844126DDC8684,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2022/23,8318AAF4F081225219BF1572E7BD9A57,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2022/23,DC5B6D54D58337198765CA8598A0DEBB,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2022/23,E41734F1DB65EC85B0C4320D18EE3F78,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2022/23,EC0A7BDC63D951A6A46A2C67D43DAAE1,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2022/23,ABA79DDF472FB3B0004DE427E6D8E25F,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2022/23,BB68CB76F187E2C112175F69D47206C5,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2022/23,11D3F1FAB9C1D37AAEF40F625C6297A3,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2022/23,8D6A8F2DF93FB23894834592BC53BC98,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2022/23,D4D7AB1BE336FF48E866EA48E939BFAF,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2022/23,A865A569A37FD48FEDD0E29F9E386718,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2022/23,77412C3FDF393EB57BC2DC9E75C2E313,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2022/23,5A5379189B6958EC508B28D8DC32E93C,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2022/23,80C8759B626459105D739B82849B23FD,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2022/23,5E33E015215FC94A2C9746B4DB54A56D,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2022/23,0AC9DC9B1870B7CC8DEC786677F66EF1,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2022/23,E3BEEB64BB7BC33DCE03E6E28D7B5F8C,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2022/23,DDC8224FD5FDE99C7C0A22CBC4B8A399,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2022/23,E92B4FB21F02ECF8B28CF9732BA463B9,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2022/23,8AB943E2EFA6B5D568A3E2FEA605D3DB,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2022/23,EF72758578F0C0DDDA8E9EBFD68630AC,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2022/23,03A26AA847132819C178D7F2F9DA22F1,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2022/23,9522ABF11223D3691D7FB5CBA9867226,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2022/23,54AF09783B9799F70B88E8ED4FB894AD,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2022/23,5DDC5ABDECEC0EADBB8634E7B9CB24FE,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2022/23,9833F808C90E28F34BB7BA4B92A75556,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2022/23,29325C8776E37BBE045E7D6D4EAEA50F,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2022/23,8212D22F45A378CED671FD824702950D,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2022/23,A976878705ED45818A79055D7E4F09F8,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2022/23,0A12C5248BDDED939A57DE729C83F881,Dona,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2022/23,455EA77D16CF8417ABF2A6FBFB8EC40D,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2022/23,16E21440FBCFD4D1FD982F3F6DC182C4,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2022/23,7C5E8CD29B6324B96F22039EE1CE2399,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2022/23,BBA17BC974C96766115873DD58FBC620,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2022/23,F86174A3636CCBE430C7753F595E4F4A,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2022/23,2447877BE8C1F9E198DE4C72803B1AA3,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2022/23,2058E929739DB5307F1EDEEDD9008DAF,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2022/23,07122AF1FB733DA807EC706370026975,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2022/23,5A939BDA3A9D21D5849D4674106F1468,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2022/23,509C722B9EEA3B7987B6AB133D5A2476,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2022/23,9A9AC437871E26D7B3C0854F9AD28B67,Dona,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2022/23,54912722DB64E1617CE1ACEA61074ABF,Dona,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2022/23,5692878DD95E8CE1FD51320C974CF671,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2022/23,C939C1B30C2A59119699DAD0DA088753,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2022/23,5D1A3BCB1F6F1AEA201346967E04E8F1,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2022/23,0C65BF051B39992F36FFF86F1CCC1439,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2022/23,94B5BFF148816DAD2106C76B7845AC07,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2022/23,61C6E837ADEE2E879614AA924CAED3CC,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2022/23,810E5F3F1F3A335BEBAB90A6EE633618,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2022/23,2D3278C662DF24897C4E4D4B6597EAAB,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2022/23,6A3A651599A85B3A68B9AFDDAE7A2129,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2022/23,627A158B316F758F4DAA9128548DCFC0,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2022/23,9C55AFA70263A6877348DBD3852AFE3D,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2022/23,50FBB404969DD8D715AAB0E5053D1F90,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2022/23,64CE1A2F5E0DE107B779B1FB05F988A6,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2022/23,25D3145944BE6DF88A7840DE49ED4AB8,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2022/23,DBC7833EC6DA1ACE4704FF11748CF4F5,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2022/23,7C4FC7175E6F519F265237BEE0F99323,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2022/23,E5ED4D99ED862FFE9C491068CC8711D6,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2022/23,0A0F4395685C09672406503D332F72E6,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2022/23,FCB25E10D1480280F104716A2F35E388,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2022/23,644E77E8BE3088D0FE999F63689651D5,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2022/23,9F4DB57CE985C9105E5EBBAFBD7FB71C,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2022/23,392361AB75090008256E48D27A9DDB68,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2022/23,45A3B7A711F9916DB37F2B2B95D0D9EC,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2022/23,08623262E071DFBC46990942D428E0F4,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2022/23,4680658A26FA3C6B4BD4B3543F6E88AD,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2022/23,311D7124656DFC10F2968BD3C5BE7B48,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2022/23,4BB687B6DCE9E9016EEDE099A02E7143,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2022/23,2FF9F77D53AF06DEFC71A003C140ACDE,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2022/23,5C5CAFDD79D8DC270AFB2E5E1991F4D9,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2022/23,C7D78202A49E9CE68AF134E8CF1C4FF3,Dona,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2022/23,83A19FBE74BD4458E5EC5450A41FA827,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2022/23,1F069694D547B781444C91ED9E108804,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2022/23,5F611935D04DC481BD1B56CC99A446DB,Dona,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2022/23,E280118A0F8E9ADD361500F72F28FA4F,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2022/23,2C13B0F05B0F1832DA734A1042DF744A,Dona,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2022/23,B304D1037A706DBE66DEA0ACE6DE015F,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2022/23,1D5F5A18C9EDFC02C2AE2C3755A2BD68,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2022/23,AC72D17FADC86F248C6661041BAB4835,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2022/23,36FC6EA95CFA54034CB87C0ED82A5AAB,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2022/23,BD55AB72A0524142F800D877CDE50F7B,Dona,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2022/23,25314A310A08D1347AADD3F3590D49DD,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2022/23,3102110EFA437B485D7BDE16814063D7,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2022/23,3D7CEE8F609E11E8C9B1BFB2F9503FDD,Dona,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2022/23,6F30BFC41522C5F33BB7405C6B3198DF,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2022/23,1CA264B6F857F8805976E1ED7FC608FE,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2022/23,F1F2BE9BA3C5663A48FD8AD584BFE0C5,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2022/23,28F787789179DB83F0859F69375A4CBE,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2022/23,57D1AC4050588E65B899715BBE02F1BD,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2022/23,159FE73A5E6FD820974E2C2AF6715ACB,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2022/23,FC0C8183A6F90D493CFA5AC14C20D894,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2022/23,F5C01424B9228369AE3B83463A501D23,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2022/23,122E2B11FC69A3F58F529BBBEC96E69B,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2022/23,EFAD9290851EA6A8205AD703F5C18283,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2022/23,4CE008FCA7A6DDE61B035D3BBAEB8D7C,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2022/23,0E0484CB07D3CC34BF43CC3ADFEF9DAA,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2022/23,5C2C372356BE27039ADA008A8C2A3BAF,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2022/23,C01CE1BAEBBBFE5F68CE69FA806BCCB2,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2022/23,9944DC6156AF802318CBC4B51D25E741,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2022/23,DF94B5B874DC4B31D7E51BC7B9937654,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2022/23,3F6034B35F8654F6E20B73601FCB6A52,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2022/23,E0F2024CA578E1BC4A39C78B9DDBF002,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2022/23,B4E4AD52C86571841C521A8B8938CE8F,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2022/23,90D884462A44158DEA2C1D1878F68342,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2022/23,884B3EBD499E673727102F84A9DE99F3,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2022/23,D191F9B53B9828B130F30DF309575B00,Dona,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2022/23,575D410BB29DBB10B9B7E43892DEFE2C,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2022/23,0AC3A15EF86C47DC0576B9875F8AB704,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2022/23,53DE58C19793485825D274EFB1E604A3,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2022/23,9921F5249E1395BBDEA07DE620B2E806,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2022/23,F6DAF0A3802044C162488CA7215EC9CC,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2022/23,953F2B2DDACE8B3BD45FA79DDF60D3BD,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2022/23,8F09306F2A8145D2643DA28805C9FC10,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2022/23,23C91EC794E61E2BF0D1CD0EEC8E344A,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2022/23,4499FD5B3BE0D43C004C5718496F63A9,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2022/23,BA80989A5F543B74DCC7C98C44B94CBA,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2022/23,35C342E1FDCA995CACA13611D797E8F3,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2022/23,47A8D91ED16623E4AF6D8B6AAA3306A0,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2022/23,C783A1124B59F49C8E384A3053516AEA,Dona,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2022/23,718E624DF04FD429EBC622876E8E9541,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2022/23,9DEE5C327A964C1289A2E6A198A1F8B8,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2022/23,AE9FAAE25E0C4547CD16339B2608FD06,Dona,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2022/23,39375A052E04944B6B85D1E7CE6A3D90,Dona,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2022/23,11F50358FA88A658145E6268892FCF87,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2022/23,689D3041CF9702C2029A84CDE6F12714,Dona,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2022/23,5BF849C26FD86F34D1D0F03790DE6B10,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2022/23,96B9419B42168285BBC740A2A8C543A4,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2022/23,FE313A1E0FB4BFA90AFD881EB115F198,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2022/23,A2272004D5A398806DDF71BD651FF929,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2022/23,7A223FB085FFFA77645502E9C1AE020B,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2022/23,7C58D4E196ED9DFC89FB85FEF0673211,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2022/23,FA05BB0A54BB9C1B98E80C2725913997,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2022/23,8FB2D5D8663094D1EF5A2FD643618061,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2022/23,780FA17918FBA27C7F6468875E2610D7,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2022/23,79CF02BC157CE897424419A4551BE26E,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2022/23,9B542F600ADC8726B99ACFEF66347E76,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2022/23,79A512B0EDFFC8FCC830B094B83C7E67,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2022/23,CD17FD2F415B6FDF8B1D9CBA79AC4EC5,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2022/23,876B5722468B2852176EC97BF1D1A14E,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2022/23,F7DAAD733AA6E1FF48BCB098634797BA,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2022/23,6F5268AFE55331FE235E89E887D3F690,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2022/23,ED5AA1DA2B413AEA0C26101FBCD974E4,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2022/23,C24C7317667BDC59C1702B2EBAC1BB44,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2022/23,6C2A2500E84E856A7C82958826871A6A,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2022/23,3509C15CC6E8C8E017FB6C97F5340E11,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2022/23,E189DA3EF4B635E3EB981C4C766EB52D,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2022/23,FD7F83E1D24E5A62D618817190CE2880,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2022/23,4BE4158F48E2B86FE7A00D1941597969,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2022/23,BC3D033C4C7627254638F43B49B59433,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2022/23,8C690802BA041CB51BAAF93D40229AD3,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2022/23,F8E32FC74D111C11C6C3EBBCDCA5F5DA,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2022/23,D8004363A5D323B0A687C1302454EE77,Dona,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2022/23,3FF898A9763FC6AC2BB9DF0F7D01DA3D,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2022/23,C8424A7522DA1EAFE3F32CF0EF6DC02A,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2022/23,435856F15CFE429C53B3F78213979C02,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2022/23,B91CA1C2168F36B0C5141B7323B8E0E8,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2022/23,36B59B7961424B5F002EF61373BF29C8,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2022/23,B9E836F69BD5FEDB835EE35C7BAD9772,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2022/23,D6021083E28397AD176AA5E8A0B4B9AE,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2022/23,3C1AF339EFD036E91EB5E0E20F1597B0,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2022/23,64F106E209F934977C3C41F04CD23B5A,Home,0 ,0 ,0 ,0 
Graduat en Enginyeria Informàtica,2022/23,0FB91586EF4B92A75D64B78BD6E7F888,Home,0 ,0 ,0 ,0 
