id_anonim,assignatura,predicted_nota_assignatura,nota_assignatura,alerta
D8004363a5d323b0a687c1302454ee77,Anàlisi i disseny d'algorismes,6.1815997875858715,2.9," Alta diferencia entre real y predicho en 'Anàlisi i disseny d'algorismes' (Predicho: 6.18, Real: 2.90)"
3ff898a9763fc6ac2bb9df0f7d01da3d,Informació i seguretat,6.399192547048432,3.8," Alta diferencia entre real y predicho en 'Informació i seguretat' (Predicho: 6.40, Real: 3.80)"
3ff898a9763fc6ac2bb9df0f7d01da3d,Laboratori de programació,6.582377072413787,4.5," Alta diferencia entre real y predicho en 'Laboratori de programació' (Predicho: 6.58, Real: 4.50)"
3ff898a9763fc6ac2bb9df0f7d01da3d,Metodologia de la programació,6.555649765430886,4.5," Alta diferencia entre real y predicho en 'Metodologia de la programació' (Predicho: 6.56, Real: 4.50)"
3ff898a9763fc6ac2bb9df0f7d01da3d,Organització i gestió d'empreses,5.98920528231566,0.0," Alta diferencia entre real y predicho en 'Organització i gestió d'empreses' (Predicho: 5.99, Real: 0.00)"
3ff898a9763fc6ac2bb9df0f7d01da3d,Tecnologies de desenvolupament per a internet i web,6.602306027961415,4.1," Alta diferencia entre real y predicho en 'Tecnologies de desenvolupament per a internet i web' (Predicho: 6.60, Real: 4.10)"
3ff898a9763fc6ac2bb9df0f7d01da3d,Xarxes,4.635917768518385,4.0, Posible suspenso en 'Xarxes' (Predicho: 4.64)
36b59b7961424b5f002ef61373bf29c8,"Coneixement, raonament i incertesa",6.231319660787828,2.4," Alta diferencia entre real y predicho en 'Coneixement, raonament i incertesa' (Predicho: 6.23, Real: 2.40)"
36b59b7961424b5f002ef61373bf29c8,Informació i seguretat,5.998415262220518,2.9," Alta diferencia entre real y predicho en 'Informació i seguretat' (Predicho: 6.00, Real: 2.90)"
0d7547bd08065690cced2ce7ddfcc1b5,Metodologia de la programació,6.063448418946173,8.7," Alta diferencia entre real y predicho en 'Metodologia de la programació' (Predicho: 6.06, Real: 8.70)"
B9e836f69bd5fedb835ee35c7bad9772,Anàlisi i disseny d'algorismes,4.767094383764836,0.0, Posible suspenso en 'Anàlisi i disseny d'algorismes' (Predicho: 4.77)
B9e836f69bd5fedb835ee35c7bad9772,Compiladors,4.728440370435368,0.0, Posible suspenso en 'Compiladors' (Predicho: 4.73)
B9e836f69bd5fedb835ee35c7bad9772,Crèdits reconeguts,1.4981515468273219,0.0, Posible suspenso en 'Crèdits reconeguts' (Predicho: 1.50)
B9e836f69bd5fedb835ee35c7bad9772,Gestió de projectes,5.1120771629645425,7.6," Alta diferencia entre real y predicho en 'Gestió de projectes' (Predicho: 5.11, Real: 7.60)"
B9e836f69bd5fedb835ee35c7bad9772,Models de qualitat en la gestió de les tic,4.767094383764836,6.2, Posible suspenso en 'Models de qualitat en la gestió de les tic' (Predicho: 4.77)
B9e836f69bd5fedb835ee35c7bad9772,Pràctiques externes,5.594755673346813,9.6," Alta diferencia entre real y predicho en 'Pràctiques externes' (Predicho: 5.59, Real: 9.60)"
B9e836f69bd5fedb835ee35c7bad9772,Prototipatge de sistemes encastats,4.960460970089411,5.9, Posible suspenso en 'Prototipatge de sistemes encastats' (Predicho: 4.96)
B9e836f69bd5fedb835ee35c7bad9772,Tecnologies de desenvolupament per a internet i web,4.80520174787755,7.4, Posible suspenso en 'Tecnologies de desenvolupament per a internet i web' (Predicho: 4.81)
B9e836f69bd5fedb835ee35c7bad9772,Treball de final de grau,5.560096535992962,9.4," Alta diferencia entre real y predicho en 'Treball de final de grau' (Predicho: 5.56, Real: 9.40)"
3c1af339efd036e91eb5e0e20f1597b0,Integració hardware/software,6.632096945615742,4.5," Alta diferencia entre real y predicho en 'Integració hardware/software' (Predicho: 6.63, Real: 4.50)"
3c1af339efd036e91eb5e0e20f1597b0,Xarxes,4.6025461685346265,6.6, Posible suspenso en 'Xarxes' (Predicho: 4.60)
64f106e209f934977c3c41f04cd23b5a,Bases de dades,5.437532270599796,0.0," Alta diferencia entre real y predicho en 'Bases de dades' (Predicho: 5.44, Real: 0.00)"
64f106e209f934977c3c41f04cd23b5a,Intel·ligència artificial,5.417603315052166,3.1," Alta diferencia entre real y predicho en 'Intel·ligència artificial' (Predicho: 5.42, Real: 3.10)"
64f106e209f934977c3c41f04cd23b5a,Legislació,5.437532270599796,7.8," Alta diferencia entre real y predicho en 'Legislació' (Predicho: 5.44, Real: 7.80)"
64f106e209f934977c3c41f04cd23b5a,Metodologia de la programació,5.390876008069267,1.4," Alta diferencia entre real y predicho en 'Metodologia de la programació' (Predicho: 5.39, Real: 1.40)"
64f106e209f934977c3c41f04cd23b5a,Tecnologies de desenvolupament per a internet i web,5.437532270599796,3.2," Alta diferencia entre real y predicho en 'Tecnologies de desenvolupament per a internet i web' (Predicho: 5.44, Real: 3.20)"
64f106e209f934977c3c41f04cd23b5a,Xarxes,5.084076996430728,7.4," Alta diferencia entre real y predicho en 'Xarxes' (Predicho: 5.08, Real: 7.40)"
0fb91586ef4b92a75d64b78bd6e7f888,Pràctiques externes,7.487930294051572,9.8," Alta diferencia entre real y predicho en 'Pràctiques externes' (Predicho: 7.49, Real: 9.80)"
D45a2ff250531f0e31f3b15a50f2288c,Treball de final de grau,7.980131374834343,4.0," Alta diferencia entre real y predicho en 'Treball de final de grau' (Predicho: 7.98, Real: 4.00)"
1e58cecc140a18f56e4fce26c369ff83,Xarxes,4.6096119222686385,7.0, Posible suspenso en 'Xarxes' (Predicho: 4.61)
Dd03bd18151a023fa862e025b261c4b6,Arquitectura de computadors,3.133945759780809,5.8, Posible suspenso en 'Arquitectura de computadors' (Predicho: 3.13)
Dd03bd18151a023fa862e025b261c4b6,Enginyeria del software,3.369401387753347,5.9, Posible suspenso en 'Enginyeria del software' (Predicho: 3.37)
Dd03bd18151a023fa862e025b261c4b6,Informació i seguretat,2.9469820077618682,5.7, Posible suspenso en 'Informació i seguretat' (Predicho: 2.95)
Dd03bd18151a023fa862e025b261c4b6,Intel·ligència artificial,3.2651001683986713,6.8, Posible suspenso en 'Intel·ligència artificial' (Predicho: 3.27)
Dd03bd18151a023fa862e025b261c4b6,Sistemes d'informació,3.353356631727804,6.7, Posible suspenso en 'Sistemes d'informació' (Predicho: 3.35)
Dd03bd18151a023fa862e025b261c4b6,Tecnologies de desenvolupament per a internet i web,3.5272840181816396,7.0, Posible suspenso en 'Tecnologies de desenvolupament per a internet i web' (Predicho: 3.53)
Dd03bd18151a023fa862e025b261c4b6,Xarxes,2.6045906397135106,6.5, Posible suspenso en 'Xarxes' (Predicho: 2.60)
Fad05ee855d165d24f0656dad44c85ed,Fonaments de tecnologia de la informació,4.897679089442874,4.1, Posible suspenso en 'Fonaments de tecnologia de la informació' (Predicho: 4.90)
Fad05ee855d165d24f0656dad44c85ed,Gestió i administració de bases de dades,4.61150152573013,6.3, Posible suspenso en 'Gestió i administració de bases de dades' (Predicho: 4.61)
15b65e7d41be47ac984988b92c606dd9,Crèdits reconeguts,0.44956333718754715,0.0, Posible suspenso en 'Crèdits reconeguts' (Predicho: 0.45)
15b65e7d41be47ac984988b92c606dd9,Disseny de software,7.948388008104323,10.0," Alta diferencia entre real y predicho en 'Disseny de software' (Predicho: 7.95, Real: 10.00)"
15b65e7d41be47ac984988b92c606dd9,Garantia de la informació i seguretat,7.948388008104323,10.0," Alta diferencia entre real y predicho en 'Garantia de la informació i seguretat' (Predicho: 7.95, Real: 10.00)"
15b65e7d41be47ac984988b92c606dd9,Sistemes i tecnologies web,7.725057579167181,9.9," Alta diferencia entre real y predicho en 'Sistemes i tecnologies web' (Predicho: 7.73, Real: 9.90)"
15b65e7d41be47ac984988b92c606dd9,Tecnologies avançades d'internet,7.948388008104323,10.0," Alta diferencia entre real y predicho en 'Tecnologies avançades d'internet' (Predicho: 7.95, Real: 10.00)"
0c281d50d1995878ffeded94fe3055d7,Crèdits reconeguts,0.18427263704958238,0.0, Posible suspenso en 'Crèdits reconeguts' (Predicho: 0.18)
Ae0e5ec20dea3c3475767b50f8d48c17,Anàlisi i disseny d'algorismes,6.1815997875858715,3.0," Alta diferencia entre real y predicho en 'Anàlisi i disseny d'algorismes' (Predicho: 6.18, Real: 3.00)"
Ae0e5ec20dea3c3475767b50f8d48c17,Crèdits reconeguts,0.18427263704958238,0.0, Posible suspenso en 'Crèdits reconeguts' (Predicho: 0.18)
Ae0e5ec20dea3c3475767b50f8d48c17,Crèdits reconeguts,0.35281493443336126,0.0, Posible suspenso en 'Crèdits reconeguts' (Predicho: 0.35)
Acfd53d7822b281da25365d6476d0af7,Crèdits reconeguts,0.20484819994560588,0.0, Posible suspenso en 'Crèdits reconeguts' (Predicho: 0.20)
Acfd53d7822b281da25365d6476d0af7,Crèdits reconeguts,0.20484819994560588,0.0, Posible suspenso en 'Crèdits reconeguts' (Predicho: 0.20)
Acfd53d7822b281da25365d6476d0af7,Pràctiques externes,7.61424119971574,9.7," Alta diferencia entre real y predicho en 'Pràctiques externes' (Predicho: 7.61, Real: 9.70)"
Acfd53d7822b281da25365d6476d0af7,Tendències actuals,6.2021753504818955,9.5," Alta diferencia entre real y predicho en 'Tendències actuals' (Predicho: 6.20, Real: 9.50)"
F82a91db4aa4f40624079823e24b0c02,Àlgebra,4.984671221029761,0.0, Posible suspenso en 'Àlgebra' (Predicho: 4.98)
F82a91db4aa4f40624079823e24b0c02,Càlcul,4.8198564840904945,0.0, Posible suspenso en 'Càlcul' (Predicho: 4.82)
F82a91db4aa4f40624079823e24b0c02,Electricitat i electrònica,4.809483043270272,1.0, Posible suspenso en 'Electricitat i electrònica' (Predicho: 4.81)
F82a91db4aa4f40624079823e24b0c02,Fonaments d'informàtica,5.3902181540983385,2.0," Alta diferencia entre real y predicho en 'Fonaments d'informàtica' (Predicho: 5.39, Real: 2.00)"
F82a91db4aa4f40624079823e24b0c02,Fonaments dels computadors,4.809483043270272,2.3, Posible suspenso en 'Fonaments dels computadors' (Predicho: 4.81)
F82a91db4aa4f40624079823e24b0c02,Matemàtica discreta,4.7131560128153565,0.0, Posible suspenso en 'Matemàtica discreta' (Predicho: 4.71)
F82a91db4aa4f40624079823e24b0c02,Metodologia de la programació,4.782755736287371,0.0, Posible suspenso en 'Metodologia de la programació' (Predicho: 4.78)
F82a91db4aa4f40624079823e24b0c02,Organització i gestió d'empreses,3.0481806599459094,2.5, Posible suspenso en 'Organització i gestió d'empreses' (Predicho: 3.05)
0f049ad99c69555b694cd982b875f58c,Enginyeria del software,6.602306027961415,8.8," Alta diferencia entre real y predicho en 'Enginyeria del software' (Predicho: 6.60, Real: 8.80)"
0f049ad99c69555b694cd982b875f58c,Intel·ligència artificial,6.582377072413787,9.0," Alta diferencia entre real y predicho en 'Intel·ligència artificial' (Predicho: 6.58, Real: 9.00)"
0f049ad99c69555b694cd982b875f58c,Laboratori de programació,6.582377072413787,9.0," Alta diferencia entre real y predicho en 'Laboratori de programació' (Predicho: 6.58, Real: 9.00)"
0f049ad99c69555b694cd982b875f58c,Xarxes,4.593379181008996,7.5, Posible suspenso en 'Xarxes' (Predicho: 4.59)
B195c26b26265048df492e0fdc66027f,Àlgebra,5.742799744948023,0.0," Alta diferencia entre real y predicho en 'Àlgebra' (Predicho: 5.74, Real: 0.00)"
B195c26b26265048df492e0fdc66027f,Càlcul,5.592774142850787,0.0," Alta diferencia entre real y predicho en 'Càlcul' (Predicho: 5.59, Real: 0.00)"
B195c26b26265048df492e0fdc66027f,Electricitat i electrònica,5.587869508981118,0.0," Alta diferencia entre real y predicho en 'Electricitat i electrònica' (Predicho: 5.59, Real: 0.00)"
B195c26b26265048df492e0fdc66027f,Fonaments d'enginyeria,6.385717083015005,0.0," Alta diferencia entre real y predicho en 'Fonaments d'enginyeria' (Predicho: 6.39, Real: 0.00)"
B195c26b26265048df492e0fdc66027f,Fonaments d'informàtica,6.047858238032966,0.0," Alta diferencia entre real y predicho en 'Fonaments d'informàtica' (Predicho: 6.05, Real: 0.00)"
B195c26b26265048df492e0fdc66027f,Fonaments dels computadors,5.587869508981118,0.0," Alta diferencia entre real y predicho en 'Fonaments dels computadors' (Predicho: 5.59, Real: 0.00)"
B195c26b26265048df492e0fdc66027f,Matemàtica discreta,5.4981904121213825,0.0," Alta diferencia entre real y predicho en 'Matemàtica discreta' (Predicho: 5.50, Real: 0.00)"
B195c26b26265048df492e0fdc66027f,Metodologia de la programació,5.44485892721404,0.0," Alta diferencia entre real y predicho en 'Metodologia de la programació' (Predicho: 5.44, Real: 0.00)"
B195c26b26265048df492e0fdc66027f,Organització i gestió d'empreses,4.634144496480823,0.0, Posible suspenso en 'Organització i gestió d'empreses' (Predicho: 4.63)
7af9c2b8eda9b41c9316c838db2c885d,Anàlisi i disseny d'algorismes,5.780359686378882,3.5," Alta diferencia entre real y predicho en 'Anàlisi i disseny d'algorismes' (Predicho: 5.78, Real: 3.50)"
7af9c2b8eda9b41c9316c838db2c885d,Compiladors,5.780359686378882,0.0," Alta diferencia entre real y predicho en 'Compiladors' (Predicho: 5.78, Real: 0.00)"
7af9c2b8eda9b41c9316c838db2c885d,Sistemes multimèdia,5.8087622426559316,8.4," Alta diferencia entre real y predicho en 'Sistemes multimèdia' (Predicho: 5.81, Real: 8.40)"
7af9c2b8eda9b41c9316c838db2c885d,Visualització gràfica interactiva,5.8087622426559316,0.0," Alta diferencia entre real y predicho en 'Visualització gràfica interactiva' (Predicho: 5.81, Real: 0.00)"
7af9c2b8eda9b41c9316c838db2c885d,Xarxes,3.6150157786502906,5.4, Posible suspenso en 'Xarxes' (Predicho: 3.62)
7ba0f4f52f9c38cd02cda87478d9e06b,Càlcul,6.558112831710946,8.8," Alta diferencia entre real y predicho en 'Càlcul' (Predicho: 6.56, Real: 8.80)"
7ba0f4f52f9c38cd02cda87478d9e06b,Electricitat i electrònica,6.582377072413787,9.3," Alta diferencia entre real y predicho en 'Electricitat i electrònica' (Predicho: 6.58, Real: 9.30)"
7ba0f4f52f9c38cd02cda87478d9e06b,Matemàtica discreta,6.546188034080721,9.0," Alta diferencia entre real y predicho en 'Matemàtica discreta' (Predicho: 6.55, Real: 9.00)"
7ba0f4f52f9c38cd02cda87478d9e06b,Metodologia de la programació,6.555649765430886,8.8," Alta diferencia entre real y predicho en 'Metodologia de la programació' (Predicho: 6.56, Real: 8.80)"
7ba0f4f52f9c38cd02cda87478d9e06b,Organització i gestió d'empreses,5.98920528231566,9.5," Alta diferencia entre real y predicho en 'Organització i gestió d'empreses' (Predicho: 5.99, Real: 9.50)"
4be1dc9553ad394f83f4296127fc549e,Estructura de computadors,6.75651306981383,9.0," Alta diferencia entre real y predicho en 'Estructura de computadors' (Predicho: 6.76, Real: 9.00)"
4be1dc9553ad394f83f4296127fc549e,Xarxes,4.915769233354532,7.6, Posible suspenso en 'Xarxes' (Predicho: 4.92)
2a2f54fe8cb33ad8955c1b01043d7685,Crèdits reconeguts,4.042737804883122,0.0, Posible suspenso en 'Crèdits reconeguts' (Predicho: 4.04)
2a2f54fe8cb33ad8955c1b01043d7685,Ètica per a l'enginyeria,5.50302206117347,7.7," Alta diferencia entre real y predicho en 'Ètica per a l'enginyeria' (Predicho: 5.50, Real: 7.70)"
2a2f54fe8cb33ad8955c1b01043d7685,Gestió del desenvolupament de software,5.311400049665303,8.3," Alta diferencia entre real y predicho en 'Gestió del desenvolupament de software' (Predicho: 5.31, Real: 8.30)"
2a2f54fe8cb33ad8955c1b01043d7685,Gestió i administració de bases de dades,4.817300146505194,5.0, Posible suspenso en 'Gestió i administració de bases de dades' (Predicho: 4.82)
2a2f54fe8cb33ad8955c1b01043d7685,Tecnologies de desenvolupament per a internet i web,4.96233824999407,5.7, Posible suspenso en 'Tecnologies de desenvolupament per a internet i web' (Predicho: 4.96)
50a5de1416f96d8682d523f00dd1cb27,Crèdits reconeguts,0.37757779717607676,0.0, Posible suspenso en 'Crèdits reconeguts' (Predicho: 0.38)
50a5de1416f96d8682d523f00dd1cb27,Crèdits reconeguts,0.37757779717607676,0.0, Posible suspenso en 'Crèdits reconeguts' (Predicho: 0.38)
7a288b63dd30f8d7f75795cbf785f42d,Àlgebra,4.960460970089411,0.0, Posible suspenso en 'Àlgebra' (Predicho: 4.96)
7a288b63dd30f8d7f75795cbf785f42d,Càlcul,4.795646233150145,5.1, Posible suspenso en 'Càlcul' (Predicho: 4.80)
7a288b63dd30f8d7f75795cbf785f42d,Electricitat i electrònica,4.7852727923299225,5.6, Posible suspenso en 'Electricitat i electrònica' (Predicho: 4.79)
7a288b63dd30f8d7f75795cbf785f42d,Fonaments d'informàtica,5.373074751662337,8.4," Alta diferencia entre real y predicho en 'Fonaments d'informàtica' (Predicho: 5.37, Real: 8.40)"
7a288b63dd30f8d7f75795cbf785f42d,Fonaments dels computadors,4.7852727923299225,0.9, Posible suspenso en 'Fonaments dels computadors' (Predicho: 4.79)
7a288b63dd30f8d7f75795cbf785f42d,Matemàtica discreta,4.688945761875007,0.0, Posible suspenso en 'Matemàtica discreta' (Predicho: 4.69)
7a288b63dd30f8d7f75795cbf785f42d,Metodologia de la programació,4.758545485347022,0.0, Posible suspenso en 'Metodologia de la programació' (Predicho: 4.76)
7a288b63dd30f8d7f75795cbf785f42d,Organització i gestió d'empreses,2.803423606775215,3.0, Posible suspenso en 'Organització i gestió d'empreses' (Predicho: 2.80)
Efd8959c26b7795f614980cc191467ce,Crèdits reconeguts,0.42759246469137596,0.0, Posible suspenso en 'Crèdits reconeguts' (Predicho: 0.43)
Efd8959c26b7795f614980cc191467ce,Sistemes i tecnologies web,7.49319350742094,9.8," Alta diferencia entre real y predicho en 'Sistemes i tecnologies web' (Predicho: 7.49, Real: 9.80)"
82ddcac843066c869da35289ab3cfd7d,Anàlisi i disseny d'algorismes,6.582377072413787,3.5," Alta diferencia entre real y predicho en 'Anàlisi i disseny d'algorismes' (Predicho: 6.58, Real: 3.50)"
82ddcac843066c869da35289ab3cfd7d,"Robòtica, llenguatge i planificació",6.612762377355474,9.2," Alta diferencia entre real y predicho en 'Robòtica, llenguatge i planificació' (Predicho: 6.61, Real: 9.20)"
82ddcac843066c869da35289ab3cfd7d,Visualització gràfica interactiva,6.602306027961415,9.0," Alta diferencia entre real y predicho en 'Visualització gràfica interactiva' (Predicho: 6.60, Real: 9.00)"
Ca966e395b5de7240cf02c8f350baa77,Crèdits reconeguts,0.2038537378481874,0.0, Posible suspenso en 'Crèdits reconeguts' (Predicho: 0.20)
Ca966e395b5de7240cf02c8f350baa77,Sistemes multimèdia,6.581730465065391,0.0," Alta diferencia entre real y predicho en 'Sistemes multimèdia' (Predicho: 6.58, Real: 0.00)"
Ca966e395b5de7240cf02c8f350baa77,Tendències actuals,6.561801509517763,9.5," Alta diferencia entre real y predicho en 'Tendències actuals' (Predicho: 6.56, Real: 9.50)"
D3819dc5dfdb41d7c658e83dfef78268,Crèdits reconeguts,0.2038537378481874,0.0, Posible suspenso en 'Crèdits reconeguts' (Predicho: 0.20)
F922b3923620e36978f08ad74d2a0fa5,Crèdits reconeguts,0.18427263704958238,0.0, Posible suspenso en 'Crèdits reconeguts' (Predicho: 0.18)
F922b3923620e36978f08ad74d2a0fa5,Crèdits reconeguts,0.18427263704958238,0.0, Posible suspenso en 'Crèdits reconeguts' (Predicho: 0.18)
3a16ac933de84678d8a446b3e80bc472,Arquitectura de computadors,4.752360181509832,0.0, Posible suspenso en 'Arquitectura de computadors' (Predicho: 4.75)
3a16ac933de84678d8a446b3e80bc472,Bases de dades,4.900077825508288,5.3, Posible suspenso en 'Bases de dades' (Predicho: 4.90)
3a16ac933de84678d8a446b3e80bc472,Enginyeria del software,4.900077825508288,5.9, Posible suspenso en 'Enginyeria del software' (Predicho: 4.90)
3a16ac933de84678d8a446b3e80bc472,Informació i seguretat,4.764526813111758,5.5, Posible suspenso en 'Informació i seguretat' (Predicho: 4.76)
3a16ac933de84678d8a446b3e80bc472,Intel·ligència artificial,4.88014886996066,6.6, Posible suspenso en 'Intel·ligència artificial' (Predicho: 4.88)
3a16ac933de84678d8a446b3e80bc472,Laboratori de programació,4.88014886996066,4.5, Posible suspenso en 'Laboratori de programació' (Predicho: 4.88)
3a16ac933de84678d8a446b3e80bc472,Organització i gestió d'empreses,3.0837157317195234,6.0, Posible suspenso en 'Organització i gestió d'empreses' (Predicho: 3.08)
3a16ac933de84678d8a446b3e80bc472,Sistemes operatius,4.900077825508288,4.0, Posible suspenso en 'Sistemes operatius' (Predicho: 4.90)
3a16ac933de84678d8a446b3e80bc472,Xarxes,4.41898576185837,3.1, Posible suspenso en 'Xarxes' (Predicho: 4.42)
Ebb14c2ced0bb218edca0165790c619b,Estructura de computadors,5.834154087044154,8.1," Alta diferencia entre real y predicho en 'Estructura de computadors' (Predicho: 5.83, Real: 8.10)"
Ebb14c2ced0bb218edca0165790c619b,Informació i seguretat,4.812168745029403,5.5, Posible suspenso en 'Informació i seguretat' (Predicho: 4.81)
Ebb14c2ced0bb218edca0165790c619b,Laboratori de programació,5.061726595874013,0.0," Alta diferencia entre real y predicho en 'Laboratori de programació' (Predicho: 5.06, Real: 0.00)"
Ebb14c2ced0bb218edca0165790c619b,Metodologia de la programació,5.034999288891114,8.3," Alta diferencia entre real y predicho en 'Metodologia de la programació' (Predicho: 5.03, Real: 8.30)"
Ebb14c2ced0bb218edca0165790c619b,Xarxes,4.392341185583049,6.4, Posible suspenso en 'Xarxes' (Predicho: 4.39)
F487c001239a05c6050fa56bc38257da,Tendències actuals,6.1815997875858715,9.0," Alta diferencia entre real y predicho en 'Tendències actuals' (Predicho: 6.18, Real: 9.00)"
280a176ac4131567243b516659d55974,Crèdits reconeguts,0.3965841152734213,0.0, Posible suspenso en 'Crèdits reconeguts' (Predicho: 0.40)
280a176ac4131567243b516659d55974,Sistemes i tecnologies web,7.398683438051646,9.9," Alta diferencia entre real y predicho en 'Sistemes i tecnologies web' (Predicho: 7.40, Real: 9.90)"
C2dbe16d2692489fe1ca1b161bf2e890,Gestió del desenvolupament de software,5.761153299659767,8.6," Alta diferencia entre real y predicho en 'Gestió del desenvolupament de software' (Predicho: 5.76, Real: 8.60)"
C2dbe16d2692489fe1ca1b161bf2e890,Gestió i administració de bases de dades,5.666479557226715,3.0," Alta diferencia entre real y predicho en 'Gestió i administració de bases de dades' (Predicho: 5.67, Real: 3.00)"
C2dbe16d2692489fe1ca1b161bf2e890,Laboratori integrat de software,7.252583326250761,9.4," Alta diferencia entre real y predicho en 'Laboratori integrat de software' (Predicho: 7.25, Real: 9.40)"
C2dbe16d2692489fe1ca1b161bf2e890,Test i qualitat del software,5.717756712524653,3.3," Alta diferencia entre real y predicho en 'Test i qualitat del software' (Predicho: 5.72, Real: 3.30)"
Bf9b18cacaacdea3e839684a2bf6d6a6,Arquitectura de computadors,1.6450061237156695,5.0, Posible suspenso en 'Arquitectura de computadors' (Predicho: 1.65)
Bf9b18cacaacdea3e839684a2bf6d6a6,Enginyeria del software,1.7867675813712627,6.0, Posible suspenso en 'Enginyeria del software' (Predicho: 1.79)
Bf9b18cacaacdea3e839684a2bf6d6a6,Estructura de computadors,2.373886324809908,7.7, Posible suspenso en 'Estructura de computadors' (Predicho: 2.37)
Bf9b18cacaacdea3e839684a2bf6d6a6,Informació i seguretat,1.5517810845852626,6.7, Posible suspenso en 'Informació i seguretat' (Predicho: 1.55)
Bf9b18cacaacdea3e839684a2bf6d6a6,Intel·ligència artificial,1.7112830702680784,7.2, Posible suspenso en 'Intel·ligència artificial' (Predicho: 1.71)
Bf9b18cacaacdea3e839684a2bf6d6a6,Laboratori de programació,1.7789999542071844,7.5, Posible suspenso en 'Laboratori de programació' (Predicho: 1.78)
Bf9b18cacaacdea3e839684a2bf6d6a6,Sistemes operatius,1.9083229504120116,7.1, Posible suspenso en 'Sistemes operatius' (Predicho: 1.91)
Bf9b18cacaacdea3e839684a2bf6d6a6,Xarxes,1.208348165155434,4.0, Posible suspenso en 'Xarxes' (Predicho: 1.21)
Bb25271115a7980d45017ff148aa6ed9,Crèdits reconeguts,3.945878609026502,0.0, Posible suspenso en 'Crèdits reconeguts' (Predicho: 3.95)
Bb25271115a7980d45017ff148aa6ed9,Enginyeria del software,5.089244605188994,7.3," Alta diferencia entre real y predicho en 'Enginyeria del software' (Predicho: 5.09, Real: 7.30)"
Bb25271115a7980d45017ff148aa6ed9,Ètica per a l'enginyeria,5.705799134136893,7.9," Alta diferencia entre real y predicho en 'Ètica per a l'enginyeria' (Predicho: 5.71, Real: 7.90)"
Bb25271115a7980d45017ff148aa6ed9,Gestió i administració de bases de dades,4.807959085129162,5.3, Posible suspenso en 'Gestió i administració de bases de dades' (Predicho: 4.81)
Bb25271115a7980d45017ff148aa6ed9,Informació i seguretat,4.9066391831768685,3.2, Posible suspenso en 'Informació i seguretat' (Predicho: 4.91)
Bb25271115a7980d45017ff148aa6ed9,Intel·ligència artificial,5.069315649641365,7.5," Alta diferencia entre real y predicho en 'Intel·ligència artificial' (Predicho: 5.07, Real: 7.50)"
Bb25271115a7980d45017ff148aa6ed9,Legislació,5.1483894237046215,7.4," Alta diferencia entre real y predicho en 'Legislació' (Predicho: 5.15, Real: 7.40)"
Bb25271115a7980d45017ff148aa6ed9,Tecnologies de desenvolupament per a internet i web,5.089244605188994,1.6," Alta diferencia entre real y predicho en 'Tecnologies de desenvolupament per a internet i web' (Predicho: 5.09, Real: 1.60)"
Bb25271115a7980d45017ff148aa6ed9,Xarxes,4.74529042772337,7.1, Posible suspenso en 'Xarxes' (Predicho: 4.75)
916d7cddb21122984630247622f17216,Electricitat i electrònica,5.272021191833555,7.7," Alta diferencia entre real y predicho en 'Electricitat i electrònica' (Predicho: 5.27, Real: 7.70)"
916d7cddb21122984630247622f17216,Metodologia de la programació,5.245293884850654,1.8," Alta diferencia entre real y predicho en 'Metodologia de la programació' (Predicho: 5.25, Real: 1.80)"
916d7cddb21122984630247622f17216,Organització i gestió d'empreses,4.620634654372799,0.0, Posible suspenso en 'Organització i gestió d'empreses' (Predicho: 4.62)
D9189b6ec9c17076cc4e1597dae85de4,Crèdits reconeguts,0.44956333718754715,0.0, Posible suspenso en 'Crèdits reconeguts' (Predicho: 0.45)
D9189b6ec9c17076cc4e1597dae85de4,Disseny de software,7.95430460494052,10.0," Alta diferencia entre real y predicho en 'Disseny de software' (Predicho: 7.95, Real: 10.00)"
D9189b6ec9c17076cc4e1597dae85de4,Ètica per a l'enginyeria,7.977362761736707,10.0," Alta diferencia entre real y predicho en 'Ètica per a l'enginyeria' (Predicho: 7.98, Real: 10.00)"
D9189b6ec9c17076cc4e1597dae85de4,Garantia de la informació i seguretat,7.95430460494052,10.0," Alta diferencia entre real y predicho en 'Garantia de la informació i seguretat' (Predicho: 7.95, Real: 10.00)"
D9189b6ec9c17076cc4e1597dae85de4,Sistemes i tecnologies web,7.769198967682068,9.8," Alta diferencia entre real y predicho en 'Sistemes i tecnologies web' (Predicho: 7.77, Real: 9.80)"
F767b8e3b7d0452ec6a0799e004e2a3f,Gestió i administració de bases de dades,4.932331395849655,5.5, Posible suspenso en 'Gestió i administració de bases de dades' (Predicho: 4.93)
F767b8e3b7d0452ec6a0799e004e2a3f,Informació i seguretat,4.910449368998258,6.5, Posible suspenso en 'Informació i seguretat' (Predicho: 4.91)
F767b8e3b7d0452ec6a0799e004e2a3f,Laboratori integrat de software,5.438137024924732,8.9," Alta diferencia entre real y predicho en 'Laboratori integrat de software' (Predicho: 5.44, Real: 8.90)"
F767b8e3b7d0452ec6a0799e004e2a3f,Tecnologies de desenvolupament per a internet i web,5.0482722771163075,7.5," Alta diferencia entre real y predicho en 'Tecnologies de desenvolupament per a internet i web' (Predicho: 5.05, Real: 7.50)"
